itemId,itemName,category,abcClass,date,openingStock,received,consumption,closingStock,msl
ITEM-0068,Product 68,Chemicals,C,2025-03-07,246,9,4,251,209
ITEM-0068,Product 68,Chemicals,C,2025-03-08,230,1,28,203,209
ITEM-0068,Product 68,Chemicals,C,2025-03-09,269,4,4,269,209
ITEM-0068,Product 68,Chemicals,C,2025-03-10,333,0,22,311,209
ITEM-0068,Product 68,Chemicals,C,2025-03-11,246,23,20,249,209
ITEM-0068,Product 68,Chemicals,C,2025-03-12,350,11,30,331,209
ITEM-0068,Product 68,Chemicals,C,2025-03-13,355,16,9,362,209
ITEM-0068,Product 68,Chemicals,C,2025-03-14,291,1,49,243,209
ITEM-0068,Product 68,Chemicals,C,2025-03-15,273,3,24,252,209
ITEM-0068,Product 68,Chemicals,C,2025-03-16,357,16,10,363,209
ITEM-0068,Product 68,Chemicals,C,2025-03-17,286,5,1,290,209
ITEM-0068,Product 68,Chemicals,C,2025-03-18,247,28,19,256,209
ITEM-0068,Product 68,Chemicals,C,2025-03-19,263,27,8,282,209
ITEM-0068,Product 68,Chemicals,C,2025-03-20,297,19,7,309,209
ITEM-0068,Product 68,Chemicals,C,2025-03-21,205,21,7,219,209
ITEM-0068,Product 68,Chemicals,C,2025-03-22,263,22,27,258,209
ITEM-0068,Product 68,Chemicals,C,2025-03-23,181,8,4,185,209
ITEM-0068,Product 68,Chemicals,C,2025-03-24,185,6,3,188,209
ITEM-0068,Product 68,Chemicals,C,2025-03-25,311,28,10,329,209
ITEM-0068,Product 68,Chemicals,C,2025-03-26,193,12,33,172,209
ITEM-0068,Product 68,Chemicals,C,2025-03-27,296,6,47,255,209
ITEM-0068,Product 68,Chemicals,C,2025-03-28,282,23,5,300,209
ITEM-0068,Product 68,Chemicals,C,2025-03-29,242,17,38,221,209
ITEM-0068,Product 68,Chemicals,C,2025-03-30,208,24,21,211,209
ITEM-0068,Product 68,Chemicals,C,2025-03-31,334,6,19,321,209
ITEM-0068,Product 68,Chemicals,C,2025-04-01,311,14,0,325,209
ITEM-0068,Product 68,Chemicals,C,2025-04-02,268,7,2,273,209
ITEM-0068,Product 68,Chemicals,C,2025-04-03,299,14,40,273,209
ITEM-0068,Product 68,Chemicals,C,2025-04-04,284,19,33,270,209
ITEM-0068,Product 68,Chemicals,C,2025-04-05,247,18,30,235,209
ITEM-0068,Product 68,Chemicals,C,2025-04-06,255,0,42,213,209
ITEM-0068,Product 68,Chemicals,C,2025-04-07,328,25,14,339,209
ITEM-0068,Product 68,Chemicals,C,2025-04-08,196,8,47,157,209
ITEM-0068,Product 68,Chemicals,C,2025-04-09,179,8,42,145,209
ITEM-0068,Product 68,Chemicals,C,2025-04-10,329,12,42,299,209
ITEM-0068,Product 68,Chemicals,C,2025-04-11,308,5,13,300,209
ITEM-0068,Product 68,Chemicals,C,2025-04-12,218,15,17,216,209
ITEM-0068,Product 68,Chemicals,C,2025-04-13,305,11,28,288,209
ITEM-0068,Product 68,Chemicals,C,2025-04-14,312,13,2,323,209
ITEM-0068,Product 68,Chemicals,C,2025-04-15,244,10,31,223,209
ITEM-0068,Product 68,Chemicals,C,2025-04-16,264,17,2,279,209
ITEM-0068,Product 68,Chemicals,C,2025-04-17,337,29,32,334,209
ITEM-0068,Product 68,Chemicals,C,2025-04-18,307,14,43,278,209
ITEM-0068,Product 68,Chemicals,C,2025-04-19,215,5,26,194,209
ITEM-0068,Product 68,Chemicals,C,2025-04-20,354,11,26,339,209
ITEM-0068,Product 68,Chemicals,C,2025-04-21,190,29,2,217,209
ITEM-0068,Product 68,Chemicals,C,2025-04-22,274,1,22,253,209
ITEM-0068,Product 68,Chemicals,C,2025-04-23,313,20,33,300,209
ITEM-0068,Product 68,Chemicals,C,2025-04-24,217,10,31,196,209
ITEM-0068,Product 68,Chemicals,C,2025-04-25,349,2,13,338,209
ITEM-0068,Product 68,Chemicals,C,2025-04-26,352,10,31,331,209
ITEM-0068,Product 68,Chemicals,C,2025-04-27,259,2,47,214,209
ITEM-0068,Product 68,Chemicals,C,2025-04-28,252,7,46,213,209
ITEM-0068,Product 68,Chemicals,C,2025-04-29,196,6,2,200,209
ITEM-0068,Product 68,Chemicals,C,2025-04-30,316,13,8,321,209
ITEM-0069,Product 69,Raw Materials,C,2025-02-01,251,10,45,216,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-02,293,25,35,283,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-03,351,21,37,335,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-04,222,4,21,205,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-05,359,2,1,360,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-06,269,17,48,238,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-07,367,2,11,358,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-08,316,6,37,285,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-09,330,12,17,325,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-10,323,18,21,320,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-11,363,2,8,357,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-12,347,19,11,355,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-13,284,7,49,242,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-14,269,7,12,264,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-15,331,22,16,337,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-16,322,23,49,296,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-17,198,28,34,192,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-18,288,0,18,270,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-19,345,20,9,356,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-20,242,8,44,206,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-21,202,22,41,183,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-22,231,20,17,234,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-23,343,24,4,363,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-24,335,16,9,342,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-25,232,20,25,227,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-26,214,0,17,197,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-27,338,1,7,332,227
ITEM-0069,Product 69,Raw Materials,C,2025-02-28,247,27,14,260,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-01,358,29,35,352,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-02,325,9,20,314,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-03,197,19,31,185,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-04,250,3,46,207,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-05,235,6,29,212,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-06,346,12,49,309,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-07,270,26,7,289,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-08,334,13,13,334,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-09,319,5,10,314,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-10,217,18,32,203,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-11,299,17,23,293,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-12,295,4,42,257,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-13,279,23,23,279,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-14,358,3,21,340,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-15,206,7,1,212,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-16,319,10,37,292,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-17,319,9,27,301,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-18,241,1,0,242,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-19,263,4,8,259,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-20,302,11,9,304,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-21,278,20,20,278,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-22,327,24,4,347,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-23,260,7,48,219,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-24,213,5,8,210,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-25,309,20,39,290,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-26,331,14,6,339,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-27,223,8,7,224,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-28,224,1,14,211,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-29,243,21,17,247,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-30,206,0,49,157,227
ITEM-0069,Product 69,Raw Materials,C,2025-03-31,331,13,2,342,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-01,368,28,45,351,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-02,360,15,12,363,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-03,329,5,24,310,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-04,374,6,37,343,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-05,252,8,47,213,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-06,255,11,12,254,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-07,323,7,0,330,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-08,323,20,3,340,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-09,311,16,36,291,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-10,263,0,18,245,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-11,225,0,22,203,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-12,315,22,40,297,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-13,329,24,6,347,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-14,330,21,48,303,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-15,273,3,11,265,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-16,268,4,36,236,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-17,324,25,44,305,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-18,332,0,39,293,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-19,289,27,4,312,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-20,300,22,16,306,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-21,283,8,44,247,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-22,326,18,31,313,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-23,312,6,48,270,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-24,354,18,2,370,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-25,252,9,8,253,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-26,257,17,45,229,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-27,318,25,46,297,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-28,197,24,29,192,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-29,234,24,14,244,227
ITEM-0069,Product 69,Raw Materials,C,2025-04-30,278,29,0,307,227
ITEM-0070,Product 70,Raw Materials,C,2025-02-01,146,15,16,145,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-02,215,7,48,174,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-03,168,11,40,139,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-04,194,20,35,179,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-05,168,10,28,150,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-06,139,13,3,149,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-07,125,28,37,116,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-08,96,7,1,102,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-09,115,6,9,112,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-10,95,15,13,97,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-11,104,3,40,67,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-12,236,0,5,231,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-13,246,18,0,264,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-14,136,0,2,134,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-15,144,20,38,126,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-16,237,0,31,206,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-17,255,29,21,263,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-18,189,22,3,208,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-19,251,11,24,238,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-20,153,22,34,141,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-21,259,11,28,242,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-22,144,9,0,153,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-23,225,1,46,180,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-24,128,21,7,142,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-25,165,25,25,165,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-26,216,19,20,215,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-27,186,23,5,204,110
ITEM-0070,Product 70,Raw Materials,C,2025-02-28,93,6,32,67,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-01,231,10,8,233,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-02,199,15,22,192,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-03,130,14,1,143,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-04,242,19,35,226,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-05,197,6,27,176,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-06,83,5,9,79,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-07,237,2,45,194,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-08,201,9,31,179,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-09,146,14,25,135,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-10,96,17,26,87,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-11,194,11,18,187,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-12,167,23,4,186,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-13,170,29,47,152,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-14,94,26,46,74,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-15,206,1,43,164,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-16,234,8,19,223,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-17,175,4,3,176,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-18,132,21,7,146,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-19,185,21,6,200,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-20,125,29,29,125,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-21,180,14,15,179,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-22,212,22,2,232,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-23,153,22,4,171,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-24,161,7,24,144,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-25,228,21,1,248,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-26,151,7,22,136,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-27,147,18,29,136,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-28,207,17,22,202,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-29,166,19,32,153,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-30,254,21,17,258,110
ITEM-0070,Product 70,Raw Materials,C,2025-03-31,251,6,32,225,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-01,194,0,27,167,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-02,142,1,38,105,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-03,246,12,18,240,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-04,200,4,23,181,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-05,240,23,49,214,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-06,240,26,31,235,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-07,180,11,40,151,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-08,198,0,10,188,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-09,226,1,41,186,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-10,110,18,1,127,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-11,245,9,31,223,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-12,184,25,7,202,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-13,154,19,40,133,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-14,227,7,8,226,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-15,94,23,33,84,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-16,176,8,40,144,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-17,142,26,39,129,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-18,100,28,4,124,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-19,242,3,20,225,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-20,192,15,47,160,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-21,195,5,34,166,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-22,176,15,20,171,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-23,118,9,33,94,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-24,200,5,14,191,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-25,135,27,48,114,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-26,208,27,0,235,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-27,179,15,19,175,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-28,151,25,0,176,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-29,130,16,42,104,110
ITEM-0070,Product 70,Raw Materials,C,2025-04-30,232,11,9,234,110
ITEM-0071,Product 71,Electronics,C,2025-02-01,309,28,6,331,171
ITEM-0071,Product 71,Electronics,C,2025-02-02,152,7,46,113,171
ITEM-0071,Product 71,Electronics,C,2025-02-03,221,13,4,230,171
ITEM-0071,Product 71,Electronics,C,2025-02-04,174,28,47,155,171
ITEM-0071,Product 71,Electronics,C,2025-02-05,175,26,0,201,171
ITEM-0071,Product 71,Electronics,C,2025-02-06,176,27,14,189,171
ITEM-0071,Product 71,Electronics,C,2025-02-07,287,4,41,250,171
ITEM-0071,Product 71,Electronics,C,2025-02-08,287,6,42,251,171
ITEM-0071,Product 71,Electronics,C,2025-02-09,209,18,11,216,171
ITEM-0071,Product 71,Electronics,C,2025-02-10,315,3,11,307,171
ITEM-0071,Product 71,Electronics,C,2025-02-11,266,17,11,272,171
ITEM-0071,Product 71,Electronics,C,2025-02-12,191,10,47,154,171
ITEM-0071,Product 71,Electronics,C,2025-02-13,174,0,47,127,171
ITEM-0071,Product 71,Electronics,C,2025-02-14,189,28,17,200,171
ITEM-0071,Product 71,Electronics,C,2025-02-15,197,12,28,181,171
ITEM-0071,Product 71,Electronics,C,2025-02-16,145,23,24,144,171
ITEM-0071,Product 71,Electronics,C,2025-02-17,199,0,37,162,171
ITEM-0071,Product 71,Electronics,C,2025-02-18,150,27,36,141,171
ITEM-0071,Product 71,Electronics,C,2025-02-19,266,23,10,279,171
ITEM-0071,Product 71,Electronics,C,2025-02-20,228,17,6,239,171
ITEM-0071,Product 71,Electronics,C,2025-02-21,161,20,19,162,171
ITEM-0071,Product 71,Electronics,C,2025-02-22,150,14,24,140,171
ITEM-0071,Product 71,Electronics,C,2025-02-23,315,11,14,312,171
ITEM-0071,Product 71,Electronics,C,2025-02-24,274,1,36,239,171
ITEM-0071,Product 71,Electronics,C,2025-02-25,262,22,3,281,171
ITEM-0071,Product 71,Electronics,C,2025-02-26,153,15,16,152,171
ITEM-0071,Product 71,Electronics,C,2025-02-27,181,27,25,183,171
ITEM-0071,Product 71,Electronics,C,2025-02-28,141,11,46,106,171
ITEM-0071,Product 71,Electronics,C,2025-03-01,259,19,49,229,171
ITEM-0071,Product 71,Electronics,C,2025-03-02,176,5,14,167,171
ITEM-0071,Product 71,Electronics,C,2025-03-03,290,28,43,275,171
ITEM-0071,Product 71,Electronics,C,2025-03-04,318,26,31,313,171
ITEM-0071,Product 71,Electronics,C,2025-03-05,160,29,35,154,171
ITEM-0071,Product 71,Electronics,C,2025-03-06,237,29,14,252,171
ITEM-0071,Product 71,Electronics,C,2025-03-07,271,14,28,257,171
ITEM-0071,Product 71,Electronics,C,2025-03-08,231,26,4,253,171
ITEM-0071,Product 71,Electronics,C,2025-03-09,299,2,21,280,171
ITEM-0071,Product 71,Electronics,C,2025-03-10,258,5,6,257,171
ITEM-0071,Product 71,Electronics,C,2025-03-11,166,18,0,184,171
ITEM-0071,Product 71,Electronics,C,2025-03-12,147,11,35,123,171
ITEM-0071,Product 71,Electronics,C,2025-03-13,227,29,24,232,171
ITEM-0071,Product 71,Electronics,C,2025-03-14,201,17,28,190,171
ITEM-0071,Product 71,Electronics,C,2025-03-15,181,21,18,184,171
ITEM-0071,Product 71,Electronics,C,2025-03-16,272,8,0,280,171
ITEM-0071,Product 71,Electronics,C,2025-03-17,263,21,14,270,171
ITEM-0071,Product 71,Electronics,C,2025-03-18,283,17,14,286,171
ITEM-0071,Product 71,Electronics,C,2025-03-19,162,15,17,160,171
ITEM-0071,Product 71,Electronics,C,2025-03-20,270,19,35,254,171
ITEM-0071,Product 71,Electronics,C,2025-03-21,284,23,2,305,171
ITEM-0071,Product 71,Electronics,C,2025-03-22,298,2,1,299,171
ITEM-0071,Product 71,Electronics,C,2025-03-23,166,1,4,163,171
ITEM-0071,Product 71,Electronics,C,2025-03-24,196,29,19,206,171
ITEM-0071,Product 71,Electronics,C,2025-03-25,174,21,33,162,171
ITEM-0071,Product 71,Electronics,C,2025-03-26,196,17,19,194,171
ITEM-0071,Product 71,Electronics,C,2025-03-27,293,24,19,298,171
ITEM-0071,Product 71,Electronics,C,2025-03-28,193,27,13,207,171
ITEM-0071,Product 71,Electronics,C,2025-03-29,251,10,43,218,171
ITEM-0071,Product 71,Electronics,C,2025-03-30,252,1,4,249,171
ITEM-0071,Product 71,Electronics,C,2025-03-31,156,14,29,141,171
ITEM-0071,Product 71,Electronics,C,2025-04-01,311,12,37,286,171
ITEM-0071,Product 71,Electronics,C,2025-04-02,266,23,41,248,171
ITEM-0071,Product 71,Electronics,C,2025-04-03,255,4,29,230,171
ITEM-0071,Product 71,Electronics,C,2025-04-04,263,10,38,235,171
ITEM-0071,Product 71,Electronics,C,2025-04-05,218,20,22,216,171
ITEM-0071,Product 71,Electronics,C,2025-04-06,220,20,49,191,171
ITEM-0071,Product 71,Electronics,C,2025-04-07,144,21,32,133,171
ITEM-0071,Product 71,Electronics,C,2025-04-08,201,13,46,168,171
ITEM-0071,Product 71,Electronics,C,2025-04-09,223,3,4,222,171
ITEM-0071,Product 71,Electronics,C,2025-04-10,286,22,43,265,171
ITEM-0071,Product 71,Electronics,C,2025-04-11,234,14,20,228,171
ITEM-0071,Product 71,Electronics,C,2025-04-12,170,3,40,133,171
ITEM-0071,Product 71,Electronics,C,2025-04-13,181,9,44,146,171
ITEM-0071,Product 71,Electronics,C,2025-04-14,298,3,12,289,171
ITEM-0071,Product 71,Electronics,C,2025-04-15,225,20,44,201,171
ITEM-0071,Product 71,Electronics,C,2025-04-16,244,14,44,214,171
ITEM-0071,Product 71,Electronics,C,2025-04-17,224,22,44,202,171
ITEM-0071,Product 71,Electronics,C,2025-04-18,273,5,31,247,171
ITEM-0071,Product 71,Electronics,C,2025-04-19,234,4,25,213,171
ITEM-0071,Product 71,Electronics,C,2025-04-20,153,4,28,129,171
ITEM-0071,Product 71,Electronics,C,2025-04-21,165,23,12,176,171
ITEM-0071,Product 71,Electronics,C,2025-04-22,160,27,7,180,171
ITEM-0071,Product 71,Electronics,C,2025-04-23,289,14,19,284,171
ITEM-0071,Product 71,Electronics,C,2025-04-24,166,10,41,135,171
ITEM-0071,Product 71,Electronics,C,2025-04-25,305,28,40,293,171
ITEM-0071,Product 71,Electronics,C,2025-04-26,151,29,26,154,171
ITEM-0071,Product 71,Electronics,C,2025-04-27,223,5,33,195,171
ITEM-0071,Product 71,Electronics,C,2025-04-28,227,2,0,229,171
ITEM-0071,Product 71,Electronics,C,2025-04-29,296,19,13,302,171
ITEM-0071,Product 71,Electronics,C,2025-04-30,170,16,4,182,171
ITEM-0072,Product 72,Maintenance,C,2025-02-01,212,13,37,188,100
ITEM-0072,Product 72,Maintenance,C,2025-02-02,211,7,48,170,100
ITEM-0072,Product 72,Maintenance,C,2025-02-03,141,28,18,151,100
ITEM-0072,Product 72,Maintenance,C,2025-02-04,110,12,10,112,100
ITEM-0072,Product 72,Maintenance,C,2025-02-05,82,23,26,79,100
ITEM-0072,Product 72,Maintenance,C,2025-02-06,88,20,25,83,100
ITEM-0072,Product 72,Maintenance,C,2025-02-07,248,15,36,227,100
ITEM-0072,Product 72,Maintenance,C,2025-02-08,206,19,27,198,100
ITEM-0072,Product 72,Maintenance,C,2025-02-09,72,4,31,45,100
ITEM-0072,Product 72,Maintenance,C,2025-02-10,205,23,13,215,100
ITEM-0072,Product 72,Maintenance,C,2025-02-11,200,12,23,189,100
ITEM-0072,Product 72,Maintenance,C,2025-02-12,240,7,28,219,100
ITEM-0072,Product 72,Maintenance,C,2025-02-13,248,28,41,235,100
ITEM-0072,Product 72,Maintenance,C,2025-02-14,223,25,17,231,100
ITEM-0072,Product 72,Maintenance,C,2025-02-15,151,15,6,160,100
ITEM-0072,Product 72,Maintenance,C,2025-02-16,117,22,15,124,100
ITEM-0072,Product 72,Maintenance,C,2025-02-17,189,23,32,180,100
ITEM-0072,Product 72,Maintenance,C,2025-02-18,184,5,2,187,100
ITEM-0072,Product 72,Maintenance,C,2025-02-19,73,3,35,41,100
ITEM-0072,Product 72,Maintenance,C,2025-02-20,111,7,8,110,100
ITEM-0072,Product 72,Maintenance,C,2025-02-21,120,16,16,120,100
ITEM-0072,Product 72,Maintenance,C,2025-02-22,166,13,19,160,100
ITEM-0072,Product 72,Maintenance,C,2025-02-23,91,10,26,75,100
ITEM-0072,Product 72,Maintenance,C,2025-02-24,200,29,23,206,100
ITEM-0072,Product 72,Maintenance,C,2025-02-25,77,24,21,80,100
